LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[-0.0004271016116341044, -0.00043404123267413655, -0.0004355680060034542, -0.00040751547980416076, -0.0004070046532432479, -0.0003944986312896841, -0.00039599244306025316, -0.0002270233540358417]",-0.004321296704257627,-0.717335252906766,166.0,0.9999999999413288
"[-0.00041061343239452106, -0.0004271016116341044, -0.00043404123267413655, -0.00042518529705115864, -0.000400984855021419, -0.00041199068260702537, -0.00039227958453541713, -0.00022867502437459074]",-0.004321296704257627,-0.7216565496110237,167.0,0.9999999977105121
"[-0.0004055293290377471, -0.00041061343239452106, -0.0004271016116341044, -0.0004355680060034542, -0.00039036210093702426, -0.00041525507365571706, -0.0003886951406210182, -0.00023086555247653345]",-0.004321296704257627,-0.7259778463152813,168.0,0.9999999998304204
"[-0.0003866945386518248, -0.0004055293290377471, -0.00041061343239452106, -0.00043404123267413655, -0.0004026127434142555, -0.00041151188568334734, -0.00038493712033136354, -0.00024364246861766417]",-0.004321296704257627,-0.7302991430195389,169.0,0.999999999602232
"[-0.00039425398237017225, -0.0003866945386518248, -0.0004055293290377471, -0.0004271016116341044, -0.00040751547980416076, -0.00040499676056221967, -0.000382591854467789, -0.00025341366177862254]",-0.004321296704257627,-0.7346204397237965,170.0,0.9999999995821407
"[-0.0003921017697477538, -0.00039425398237017225, -0.0003866945386518248, -0.00041061343239452106, -0.00042518529705115864, -0.00040880443620717506, -0.00037907696666812586, -0.0002573951296466101]",-0.004321296704257627,-0.7389417364280542,171.0,0.9999999999924578
"[-0.0003912319534885167, -0.0003921017697477538, -0.00039425398237017225, -0.0004055293290377471, -0.0004355680060034542, -0.0004009390309551449, -0.00037020405114189704, -0.00026591928429850324]",-0.004321296704257627,-0.7432630331323118,172.0,0.9999999999975231
"[-0.0004098687377757683, -0.0003912319534885167, -0.0003921017697477538, -0.0003866945386518248, -0.00043404123267413655, -0.0003980036848442909, -0.0003675637126107263, -0.0002769800022390884]",-0.004321296704257627,-0.7475843298365694,173.0,0.999999999937575
"[-0.00042915094890657836, -0.0004098687377757683, -0.0003912319534885167, -0.00039425398237017225, -0.0004271016116341044, -0.0004070046532432479, -0.0003595199097959193, -0.00028547712524669124]",-0.004321296704257627,-0.751905626540827,174.0,0.999999999993824
"[-0.0004530568502631051, -0.00042915094890657836, -0.0004098687377757683, -0.0003921017697477538, -0.00041061343239452106, -0.000400984855021419, -0.0003550717969871965, -0.0002968689330638924]",-0.004321296704257627,-0.7562269232450847,175.0,0.9999999999959513
"[-0.0004673513112986825, -0.0004530568502631051, -0.00042915094890657836, -0.0003912319534885167, -0.0004055293290377471, -0.00039036210093702426, -0.0003513601623712016, -0.000297093609672169]",-0.004321296704257627,-0.7605482199493423,176.0,0.9999999999821618
"[-0.000477501534370988, -0.0004673513112986825, -0.0004530568502631051, -0.0004098687377757683, -0.0003866945386518248, -0.0004026127434142555, -0.00034359912037481953, -0.00030839142567741095]",-0.004321296704257627,-0.7648695166535999,177.0,0.9999999999903103
"[-0.00048823182180869867, -0.000477501534370988, -0.0004673513112986825, -0.00042915094890657836, -0.00039425398237017225, -0.00040751547980416076, -0.00033761274674037553, -0.00031162369981161493]",-0.004321296704257627,-0.7691908133578576,178.0,0.9999999999993779
"[-0.0004959928191386179, -0.00048823182180869867, -0.000477501534370988, -0.0004530568502631051, -0.0003921017697477538, -0.00042518529705115864, -0.0003430109973893527, -0.00030976228240154496]",-0.004321296704257627,-0.7735121100621152,179.0,0.9999999999991848
"[-0.0004960344423371953, -0.0004959928191386179, -0.00048823182180869867, -0.0004673513112986825, -0.0003912319534885167, -0.0004355680060034542, -0.00035628385798987114, -0.0002992844159046378]",-0.004321296704257627,-0.7778334067663728,180.0,0.999999999999331
"[-0.0004963912466504879, -0.0004960344423371953, -0.0004959928191386179, -0.000477501534370988, -0.0004098687377757683, -0.00043404123267413655, -0.000369631686058438, -0.00029005233321213416]",-0.004321296704257627,-0.7821547034706304,181.0,0.9999999999970697
"[-0.0004959545341077006, -0.0004963912466504879, -0.0004960344423371953, -0.00048823182180869867, -0.00042915094890657836, -0.0004271016116341044, -0.0003944986312896841, -0.00028301680341413977]",-0.004321296704257627,-0.7864760001748881,182.0,0.9999999999951557
"[-0.0004991625310912842, -0.0004959545341077006, -0.0004963912466504879, -0.0004959928191386179, -0.0004530568502631051, -0.00041061343239452106, -0.00041199068260702537, -0.0002780331224268186]",-0.004321296704257627,-0.7907972968791457,183.0,0.999999999999176
"[-0.0005033807246827018, -0.0004991625310912842, -0.0004959545341077006, -0.0004960344423371953, -0.0004673513112986825, -0.0004055293290377471, -0.00041525507365571706, -0.0002869879481219471]",-0.004321296704257627,-0.7951185935834033,184.0,0.9999999999968319
"[-0.0005027818720530204, -0.0005033807246827018, -0.0004991625310912842, -0.0004963912466504879, -0.000477501534370988, -0.0003866945386518248, -0.00041151188568334734, -0.0003130533340923064]",-0.004321296704257627,-0.7994398902876609,185.0,0.9999999999982601
"[-0.0005050687710344638, -0.0005027818720530204, -0.0005033807246827018, -0.0004959545341077006, -0.00048823182180869867, -0.00039425398237017225, -0.00040499676056221967, -0.0003298767497490008]",-0.004321296704257627,-0.8037611869919186,186.0,0.999999999992643
"[-0.0005053641138649807, -0.0005050687710344638, -0.0005027818720530204, -0.0004991625310912842, -0.0004959928191386179, -0.0003921017697477538, -0.00040880443620717506, -0.00034727898251925575]",-0.004321296704257627,-0.8080824836961762,187.0,0.9999999999969865
"[-0.0005082928719687761, -0.0005053641138649807, -0.0005050687710344638, -0.0005033807246827018, -0.0004960344423371953, -0.0003912319534885167, -0.0004009390309551449, -0.0003644965507160848]",-0.004321296704257627,-0.8124037804004338,188.0,0.999999999996793
"[-0.0005089886246698991, -0.0005082928719687761, -0.0005053641138649807, -0.0005027818720530204, -0.0004963912466504879, -0.0004098687377757683, -0.0003980036848442909, -0.00038043053626618235]",-0.004321296704257627,-0.8167250771046914,189.0,0.9999999999987278
"[-0.0005109017389511564, -0.0005089886246698991, -0.0005082928719687761, -0.0005050687710344638, -0.0004959545341077006, -0.00042915094890657836, -0.0004070046532432479, -0.00039314251477782076]",-0.004321296704257627,-0.8210463738089491,190.0,0.999999999999862
"[-0.0005106551312956699, -0.0005109017389511564, -0.0005089886246698991, -0.0005053641138649807, -0.0004991625310912842, -0.0004530568502631051, -0.000400984855021419, -0.0004049403839420661]",-0.004321296704257627,-0.8253676705132067,191.0,0.9999999999998916
"[-0.0005031016961059301, -0.0005106551312956699, -0.0005109017389511564, -0.0005082928719687761, -0.0005033807246827018, -0.0004673513112986825, -0.00039036210093702426, -0.00040916896823201167]",-0.004321296704257627,-0.8296889672174643,192.0,0.9999999999999484
"[-0.0004949676894217119, -0.0005031016961059301, -0.0005106551312956699, -0.0005089886246698991, -0.0005027818720530204, -0.000477501534370988, -0.0004026127434142555, -0.00041397768021999827]",-0.004321296704257627,-0.834010263921722,193.0,0.9999999999999472
"[-0.0004807249722098278, -0.0004949676894217119, -0.0005031016961059301, -0.0005109017389511564, -0.0005050687710344638, -0.00048823182180869867, -0.00040751547980416076, -0.00040952958484972974]",-0.004321296704257627,-0.8383315606259796,194.0,0.9999999999998256
"[-0.0004617055043353387, -0.0004807249722098278, -0.0004949676894217119, -0.0005106551312956699, -0.0005053641138649807, -0.0004959928191386179, -0.00042518529705115864, -0.00040805904424156696]",-0.004321296704257627,-0.8426528573302372,195.0,0.9999999999965589
"[-0.0004444969049529456, -0.0004617055043353387, -0.0004807249722098278, -0.0005031016961059301, -0.0005082928719687761, -0.0004960344423371953, -0.0004355680060034542, -0.0004031467413628163]",-0.004321296704257627,-0.8469741540344948,196.0,0.9999999999744998
"[-0.00042676664734338313, -0.0004444969049529456, -0.0004617055043353387, -0.0004949676894217119, -0.0005089886246698991, -0.0004963912466504879, -0.00043404123267413655, -0.00040071450222133487]",-0.004321296704257627,-0.8512954507387525,197.0,0.9999999999054031
"[-0.0004128853322362954, -0.00042676664734338313, -0.0004444969049529456, -0.0004807249722098278, -0.0005109017389511564, -0.0004959545341077006, -0.0004271016116341044, -0.00039599244306025316]",-0.004321296704257627,-0.8556167474430101,198.0,0.9999999998521739
"[-0.00040306782650122717, -0.0004128853322362954, -0.00042676664734338313, -0.0004617055043353387, -0.0005106551312956699, -0.0004991625310912842, -0.00041061343239452106, -0.00039227958453541713]",-0.004321296704257627,-0.8599380441472677,199.0,0.9999999998374605
"[-0.00039837034215131926, -0.00040306782650122717, -0.0004128853322362954, -0.0004444969049529456, -0.0005031016961059301, -0.0005033807246827018, -0.0004055293290377471, -0.0003886951406210182]",-0.004321296704257627,-0.8642593408515253,200.0,0.9999999993609352
"[-0.00039668723265433607, -0.00039837034215131926, -0.00040306782650122717, -0.00042676664734338313, -0.0004949676894217119, -0.0005027818720530204, -0.0003866945386518248, -0.00038493712033136354]",-0.004321296704257627,-0.868580637555783,201.0,0.9999999984520521
"[-0.0003895657671515094, -0.00039668723265433607, -0.00039837034215131926, -0.0004128853322362954, -0.0004807249722098278, -0.0005050687710344638, -0.00039425398237017225, -0.000382591854467789]",-0.004321296704257627,-0.8729019342600406,202.0,0.9999999963376428
"[-0.0003833260445850551, -0.0003895657671515094, -0.00039668723265433607, -0.00040306782650122717, -0.0004617055043353387, -0.0005053641138649807, -0.0003921017697477538, -0.00037907696666812586]",-0.004321296704257627,-0.8772232309642982,203.0,0.999999996793031
"[-0.00037739568059649023, -0.0003833260445850551, -0.0003895657671515094, -0.00039837034215131926, -0.0004444969049529456, -0.0005082928719687761, -0.0003912319534885167, -0.00037020405114189704]",-0.004321296704257627,-0.8815445276685558,204.0,0.9999999957571397
"[-0.00037651023062737737, -0.00037739568059649023, -0.0003833260445850551, -0.00039668723265433607, -0.00042676664734338313, -0.0005089886246698991, -0.0004098687377757683, -0.0003675637126107263]",-0.004321296704257627,-0.8858658243728135,205.0,0.999999998736892
"[-0.0003750198007759987, -0.00037651023062737737, -0.00037739568059649023, -0.0003895657671515094, -0.0004128853322362954, -0.0005109017389511564, -0.00042915094890657836, -0.0003595199097959193]",-0.004321296704257627,-0.8901871210770711,206.0,0.9999999998707256
"[-0.00038057888530163605, -0.0003750198007759987, -0.00037651023062737737, -0.0003833260445850551, -0.00040306782650122717, -0.0005106551312956699, -0.0004530568502631051, -0.0003550717969871965]",-0.004321296704257627,-0.8945084177813287,207.0,0.9999999997782555
"[-0.00039271622303414837, -0.00038057888530163605, -0.0003750198007759987, -0.00037739568059649023, -0.00039837034215131926, -0.0005031016961059301, -0.0004673513112986825, -0.0003513601623712016]",-0.004321296704257627,-0.8988297144855864,208.0,0.9999999998942649
"[-0.0003939151916400697, -0.00039271622303414837, -0.00038057888530163605, -0.00037651023062737737, -0.00039668723265433607, -0.0004949676894217119, -0.000477501534370988, -0.00034359912037481953]",-0.004321296704257627,-0.903151011189844,209.0,0.9999999999732172
"[-0.0003973340182802988, -0.0003939151916400697, -0.00039271622303414837, -0.0003750198007759987, -0.0003895657671515094, -0.0004807249722098278, -0.00048823182180869867, -0.00033761274674037553]",-0.004321296704257627,-0.9074723078941016,210.0,0.9999999999903618
"[-0.0004042212120712861, -0.0003973340182802988, -0.0003939151916400697, -0.00038057888530163605, -0.0003833260445850551, -0.0004617055043353387, -0.0004959928191386179, -0.0003430109973893527]",-0.004321296704257627,-0.9117936045983592,211.0,0.9999999999993835
"[-0.0004107473872922593, -0.0004042212120712861, -0.0003973340182802988, -0.00039271622303414837, -0.00037739568059649023, -0.0004444969049529456, -0.0004960344423371953, -0.00035628385798987114]",-0.004321296704257627,-0.9161149013026169,212.0,0.9999999999992428
"[-0.0004243528460346022, -0.0004107473872922593, -0.0004042212120712861, -0.0003939151916400697, -0.00037651023062737737, -0.00042676664734338313, -0.0004963912466504879, -0.000369631686058438]",-0.004321296704257627,-0.9204361980068745,213.0,0.9999999999980361
"[-0.00044180596473288194, -0.0004243528460346022, -0.0004107473872922593, -0.0003973340182802988, -0.0003750198007759987, -0.0004128853322362954, -0.0004959545341077006, -0.0003944986312896841]",-0.004321296704257627,-0.9247574947111321,214.0,0.9999999999993421
"[-0.0004609279226529681, -0.00044180596473288194, -0.0004243528460346022, -0.0004042212120712861, -0.00038057888530163605, -0.00040306782650122717, -0.0004991625310912842, -0.00041199068260702537]",-0.004321296704257627,-0.9290787914153897,215.0,0.9999999999992857
"[-0.0004751465735317129, -0.0004609279226529681, -0.00044180596473288194, -0.0004107473872922593, -0.00039271622303414837, -0.00039837034215131926, -0.0005033807246827018, -0.00041525507365571706]",-0.004321296704257627,-0.9334000881196474,216.0,0.9999999999990908
"[-0.0004884592586136973, -0.0004751465735317129, -0.0004609279226529681, -0.0004243528460346022, -0.0003939151916400697, -0.00039668723265433607, -0.0005027818720530204, -0.00041151188568334734]",-0.004321296704257627,-0.937721384823905,217.0,0.9999999999999385
"[-0.0005015206337945611, -0.0004884592586136973, -0.0004751465735317129, -0.00044180596473288194, -0.0003973340182802988, -0.0003895657671515094, -0.0005050687710344638, -0.00040499676056221967]",-0.004321296704257627,-0.9420426815281626,218.0,0.999999999999968
"[-0.0005010250313259075, -0.0005015206337945611, -0.0004884592586136973, -0.0004609279226529681, -0.0004042212120712861, -0.0003833260445850551, -0.0005053641138649807, -0.00040880443620717506]",-0.004321296704257627,-0.9463639782324202,219.0,0.9999999999999643
"[-0.0004926515153929913, -0.0005010250313259075, -0.0005015206337945611, -0.0004751465735317129, -0.0004107473872922593, -0.00037739568059649023, -0.0005082928719687761, -0.0004009390309551449]",-0.004321296704257627,-0.9506852749366779,220.0,0.9999999999999706
"[-0.00048763561220851884, -0.0004926515153929913, -0.0005010250313259075, -0.0004884592586136973, -0.0004243528460346022, -0.00037651023062737737, -0.0005089886246698991, -0.0003980036848442909]",-0.004321296704257627,-0.9550065716409355,221.0,0.999999999999962
"[-0.00047683460734508675, -0.00048763561220851884, -0.0004926515153929913, -0.0005015206337945611, -0.00044180596473288194, -0.0003750198007759987, -0.0005109017389511564, -0.0004070046532432479]",-0.004321296704257627,-0.9593278683451931,222.0,0.9999999999977709
"[-0.00047370953478837564, -0.00047683460734508675, -0.00048763561220851884, -0.0005010250313259075, -0.0004609279226529681, -0.00038057888530163605, -0.0005106551312956699, -0.000400984855021419]",-0.004321296704257627,-0.9636491650494508,223.0,0.999999999933472
"[-0.0004912644440471228, -0.00047370953478837564, -0.00047683460734508675, -0.0004926515153929913, -0.0004751465735317129, -0.00039271622303414837, -0.0005031016961059301, -0.00039036210093702426]",-0.004321296704257627,-0.9679704617537084,224.0,0.999999997383288
"[-0.0005150269548201831, -0.0004912644440471228, -0.00047370953478837564, -0.00048763561220851884, -0.0004884592586136973, -0.0003939151916400697, -0.0004949676894217119, -0.0004026127434142555]",-0.004321296704257627,-0.972291758457966,225.0,0.9999999937496037
"[-0.0005424524161384068, -0.0005150269548201831, -0.0004912644440471228, -0.00047683460734508675, -0.0005015206337945611, -0.0003973340182802988, -0.0004807249722098278, -0.00040751547980416076]",-0.004321296704257627,-0.9766130551622236,226.0,0.9999999791926376
"[-0.0005667279657378164, -0.0005424524161384068, -0.0005150269548201831, -0.00047370953478837564, -0.0005010250313259075, -0.0004042212120712861, -0.0004617055043353387, -0.00042518529705115864]",-0.004321296704257627,-0.9809343518664813,227.0,0.9999999995913833
"[-0.0005880103291978436, -0.0005667279657378164, -0.0005424524161384068, -0.0004912644440471228, -0.0004926515153929913, -0.0004107473872922593, -0.0004444969049529456, -0.0004355680060034542]",-0.004321296704257627,-0.9852556485707389,228.0,0.99999999963968
"[-0.0005992539238046439, -0.0005880103291978436, -0.0005667279657378164, -0.0005150269548201831, -0.00048763561220851884, -0.0004243528460346022, -0.00042676664734338313, -0.00043404123267413655]",-0.004321296704257627,-0.9895769452749965,229.0,0.9999999994068287
"[-0.0006077539427007864, -0.0005992539238046439, -0.0005880103291978436, -0.0005424524161384068, -0.00047683460734508675, -0.00044180596473288194, -0.0004128853322362954, -0.0004271016116341044]",-0.004321296704257627,-0.9938982419792541,230.0,0.9999999999899706
"[-0.0006147592765809328, -0.0006077539427007864, -0.0005992539238046439, -0.0005667279657378164, -0.00047370953478837564, -0.0004609279226529681, -0.00040306782650122717, -0.00041061343239452106]",-0.004321296704257627,-0.9982195386835118,231.0,0.9999999999962438
"[-0.0006135011201812005, -0.0006147592765809328, -0.0006077539427007864, -0.0005880103291978436, -0.0004912644440471228, -0.0004751465735317129, -0.00039837034215131926, -0.0004055293290377471]",-0.004321296704257627,-1.0025408353877694,232.0,0.9999999999873993
"[-0.000609920524573889, -0.0006135011201812005, -0.0006147592765809328, -0.0005992539238046439, -0.0005150269548201831, -0.0004884592586136973, -0.00039668723265433607, -0.0003866945386518248]",-0.004321296704257627,-1.006862132092027,233.0,0.9999999999742691
"[-3.848413360863753e-05, -3.8589636985607265e-05, -3.813178733539999e-05, -3.491011816353228e-05, -4.0343106205894695e-05, -8.775779269205054e-06, 6.820289312175155e-06, 7.426030922239859e-05]",0.0,0.0,0.0,0.0
"[-3.6335356705982e-05, -3.848413360863753e-05, -3.8589636985607265e-05, -3.7598363445527134e-05, -3.8270900863525065e-05, -1.558992850688568e-05, 5.248937618437459e-06, 6.976123714638059e-05]",0.0,0.0,0.0,0.0
"[-3.4119190942488034e-05, -3.6335356705982e-05, -3.848413360863753e-05, -3.813178733539999e-05, -3.5929048083126816e-05, -2.2989635749557195e-05, 1.962747749889753e-06, 7.116949287220318e-05]",0.0,0.0,0.0,0.0
"[-3.0265847659131982e-05, -3.4119190942488034e-05, -3.6335356705982e-05, -3.8589636985607265e-05, -3.093318410804702e-05, -3.0353778556143036e-05, -4.298792635108487e-08, 6.782620438193252e-05]",0.0,0.0,0.0,0.0
"[-2.7308643396752078e-05, -3.0265847659131982e-05, -3.4119190942488034e-05, -3.848413360863753e-05, -3.491011816353228e-05, -3.677448015887345e-05, 2.7729887512928984e-06, 6.226870749479226e-05]",0.0,0.0,0.0,0.0
"[-3.5589988740574326e-05, -2.7308643396752078e-05, -3.0265847659131982e-05, -3.6335356705982e-05, -3.7598363445527134e-05, -3.913477348172472e-05, 4.004367933944979e-06, 5.758517198176937e-05]",0.0,0.0,0.0,0.0
"[-3.922073925679719e-05, -3.5589988740574326e-05, -2.7308643396752078e-05, -3.4119190942488034e-05, -3.813178733539999e-05, -3.581701909170558e-05, 6.148524436304099e-06, 5.538808088942396e-05]",0.0,0.0,0.0,0.0
"[-5.0162352336153985e-05, -3.922073925679719e-05, -3.5589988740574326e-05, -3.0265847659131982e-05, -3.8589636985607265e-05, -3.721575522704695e-05, 1.1809234639274385e-05, 6.159084684692055e-05]",0.0,0.0,0.0,0.0
"[-5.345477138128526e-05, -5.0162352336153985e-05, -3.922073925679719e-05, -2.7308643396752078e-05, -3.848413360863753e-05, -4.0343106205894695e-05, 1.426781649901266e-05, 6.34642998711665e-05]",0.0,0.0,0.0,0.0
"[-5.0125578110103685e-05, -5.345477138128526e-05, -5.0162352336153985e-05, -3.5589988740574326e-05, -3.6335356705982e-05, -3.8270900863525065e-05, 5.121994671057456e-06, 6.48931895654408e-05]",0.0,0.0,0.0,0.0
"[-4.777351624419444e-05, -5.0125578110103685e-05, -5.345477138128526e-05, -3.922073925679719e-05, -3.4119190942488034e-05, -3.5929048083126816e-05, -1.2792961878517798e-05, 7.09051157106194e-05]",0.0,0.0,0.0,0.0
"[-5.102003104562782e-05, -4.777351624419444e-05, -5.0125578110103685e-05, -5.0162352336153985e-05, -3.0265847659131982e-05, -3.093318410804702e-05, -2.4432145663101748e-05, 6.237528453280361e-05]",0.0,0.0,0.0,0.0
"[-5.668299261167321e-05, -5.102003104562782e-05, -4.777351624419444e-05, -5.345477138128526e-05, -2.7308643396752078e-05, -3.491011816353228e-05, -2.6092119492080334e-05, 5.388935864828011e-05]",0.0,0.0,0.0,0.0
"[-6.019524005844507e-05, -5.668299261167321e-05, -5.102003104562782e-05, -5.0125578110103685e-05, -3.5589988740574326e-05, -3.7598363445527134e-05, -2.1057028648800205e-05, 4.330539194871187e-05]",0.0,0.0,0.0,0.0
"[-6.774615358392689e-05, -6.019524005844507e-05, -5.668299261167321e-05, -4.777351624419444e-05, -3.922073925679719e-05, -3.813178733539999e-05, -8.274064536909917e-06, 2.8495614617720756e-05]",0.0,0.0,0.0,0.0
"[-6.844253602443165e-05, -6.774615358392689e-05, -6.019524005844507e-05, -5.102003104562782e-05, -5.0162352336153985e-05, -3.8589636985607265e-05, -7.42577671101628e-06, 3.0121470682565987e-05]",0.0,0.0,0.0,0.0
"[-5.995536524806229e-05, -6.844253602443165e-05, -6.774615358392689e-05, -5.668299261167321e-05, -5.345477138128526e-05, -3.848413360863753e-05, -8.775779269205054e-06, 3.1090465135802164e-05]",0.0,0.0,0.0,0.0
"[-5.3513879134961864e-05, -5.995536524806229e-05, -6.844253602443165e-05, -6.019524005844507e-05, -5.0125578110103685e-05, -3.6335356705982e-05, -1.558992850688568e-05, 3.625376046114634e-05]",0.0,0.0,0.0,0.0
"[-5.551397274965422e-05, -5.3513879134961864e-05, -5.995536524806229e-05, -6.774615358392689e-05, -4.777351624419444e-05, -3.4119190942488034e-05, -2.2989635749557195e-05, 2.7111848730527216e-05]",0.0,0.0,0.0,0.0
"[-6.001810363439109e-05, -5.551397274965422e-05, -5.3513879134961864e-05, -6.844253602443165e-05, -5.102003104562782e-05, -3.0265847659131982e-05, -3.0353778556143036e-05, 1.0032684155525599e-05]",0.0,0.0,0.0,0.0
"[-6.675135221564678e-05, -6.001810363439109e-05, -5.551397274965422e-05, -5.995536524806229e-05, -5.668299261167321e-05, -2.7308643396752078e-05, -3.677448015887345e-05, 2.412843364393922e-06]",0.0,0.0,0.0,0.0
"[-6.778603228332859e-05, -6.675135221564678e-05, -6.001810363439109e-05, -5.3513879134961864e-05, -6.019524005844507e-05, -3.5589988740574326e-05, -3.913477348172472e-05, -2.7638967273142115e-06]",0.0,0.0,0.0,0.0
"[-6.101147978493044e-05, -6.778603228332859e-05, -6.675135221564678e-05, -5.551397274965422e-05, -6.774615358392689e-05, -3.922073925679719e-05, -3.581701909170558e-05, -4.714562891968082e-06]",0.0,0.0,0.0,0.0
"[-6.0121020256207514e-05, -6.101147978493044e-05, -6.778603228332859e-05, -6.001810363439109e-05, -6.844253602443165e-05, -5.0162352336153985e-05, -3.721575522704695e-05, -3.2031937702041046e-06]",0.0,0.0,0.0,0.0
"[-6.088159028752528e-05, -6.0121020256207514e-05, -6.101147978493044e-05, -6.675135221564678e-05, -5.995536524806229e-05, -5.345477138128526e-05, -4.0343106205894695e-05, -3.42700500575417e-06]",0.0,0.0,0.0,0.0
"[-5.959194091275594e-05, -6.088159028752528e-05, -6.0121020256207514e-05, -6.778603228332859e-05, -5.3513879134961864e-05, -5.0125578110103685e-05, -3.8270900863525065e-05, -6.925587970084333e-06]",0.0,0.0,0.0,0.0
"[-5.6275268149463286e-05, -5.959194091275594e-05, -6.088159028752528e-05, -6.101147978493044e-05, -5.551397274965422e-05, -4.777351624419444e-05, -3.5929048083126816e-05, -4.973718918242113e-06]",-0.011396997778932017,-0.0,0.0,0.004344345168627855
"[-6.718825952727387e-05, -5.6275268149463286e-05, -5.959194091275594e-05, -6.0121020256207514e-05, -6.001810363439109e-05, -5.102003104562782e-05, -3.093318410804702e-05, 3.044052882834415e-07]",-0.011396997778932017,-0.011396997778932017,1.0,0.004619746821843044
"[-8.498818992279424e-05, -6.718825952727387e-05, -5.6275268149463286e-05, -6.088159028752528e-05, -6.675135221564678e-05, -5.668299261167321e-05, -3.491011816353228e-05, 2.4608808737338456e-06]",-0.011396997778932017,-0.022793995557864034,2.0,0.005968747375600077
"[-8.690035943561178e-05, -8.498818992279424e-05, -6.718825952727387e-05, -5.959194091275594e-05, -6.778603228332859e-05, -6.019524005844507e-05, -3.7598363445527134e-05, 4.4283594970658235e-06]",-0.011396997778932017,-0.03419099333679605,3.0,0.005555239626449528
"[-9.543877677171772e-05, -8.690035943561178e-05, -8.498818992279424e-05, -5.6275268149463286e-05, -6.101147978493044e-05, -6.774615358392689e-05, -3.813178733539999e-05, 7.377914647964408e-06]",-0.011396997778932017,-0.04558799111572807,4.0,0.005163140696389369
"[-9.411640091397046e-05, -9.543877677171772e-05, -8.690035943561178e-05, -6.718825952727387e-05, -6.0121020256207514e-05, -6.844253602443165e-05, -3.8589636985607265e-05, 7.801300217544743e-06]",-0.011396997778932017,-0.05698498889466008,5.0,0.005498048053683119
"[-9.16800602485864e-05, -9.411640091397046e-05, -9.543877677171772e-05, -8.498818992279424e-05, -6.088159028752528e-05, -5.995536524806229e-05, -3.848413360863753e-05, 6.820289312175155e-06]",-0.011396997778932017,-0.0683819866735921,6.0,0.00558493065674284
"[-9.313892872697866e-05, -9.16800602485864e-05, -9.411640091397046e-05, -8.690035943561178e-05, -5.959194091275594e-05, -5.3513879134961864e-05, -3.6335356705982e-05, 5.248937618437459e-06]",-0.011396997778932017,-0.07977898445252411,7.0,0.0063050261508652
"[-9.37729941952017e-05, -9.313892872697866e-05, -9.16800602485864e-05, -9.543877677171772e-05, -5.6275268149463286e-05, -5.551397274965422e-05, -3.4119190942488034e-05, 1.962747749889753e-06]",-0.011396997778932017,-0.09117598223145613,8.0,0.006663219978862491
"[-9.7421992958597e-05, -9.37729941952017e-05, -9.313892872697866e-05, -9.411640091397046e-05, -6.718825952727387e-05, -6.001810363439109e-05, -3.0265847659131982e-05, -4.298792635108487e-08]",-0.011396997778932017,-0.10257298001038816,9.0,0.006179488402065876
"[-9.942146212318017e-05, -9.7421992958597e-05, -9.37729941952017e-05, -9.16800602485864e-05, -8.498818992279424e-05, -6.675135221564678e-05, -2.7308643396752078e-05, 2.7729887512928984e-06]",-0.011396997778932017,-0.11396997778932016,10.0,0.006314089411211237
"[-9.759170036920498e-05, -9.942146212318017e-05, -9.7421992958597e-05, -9.313892872697866e-05, -8.690035943561178e-05, -6.778603228332859e-05, -3.5589988740574326e-05, 4.004367933944979e-06]",-0.011396997778932017,-0.1253669755682522,11.0,0.008730588739655003
"[-9.791855225387466e-05, -9.759170036920498e-05, -9.942146212318017e-05, -9.37729941952017e-05, -9.543877677171772e-05, -6.101147978493044e-05, -3.922073925679719e-05, 6.148524436304099e-06]",-0.011396997778932017,-0.1367639733471842,12.0,0.0094640259982403
"[-0.0001069354410613082, -9.791855225387466e-05, -9.759170036920498e-05, -9.7421992958597e-05, -9.411640091397046e-05, -6.0121020256207514e-05, -5.0162352336153985e-05, 1.1809234639274385e-05]",-0.011396997778932017,-0.14816097112611623,13.0,0.011170803955531692
"[-0.00010982453789285039, -0.0001069354410613082, -9.791855225387466e-05, -9.942146212318017e-05, -9.16800602485864e-05, -6.088159028752528e-05, -5.345477138128526e-05, 1.426781649901266e-05]",-0.011396997778932017,-0.15955796890504823,14.0,0.011150918302858394
"[-0.00011418969434295252, -0.00010982453789285039, -0.0001069354410613082, -9.759170036920498e-05, -9.313892872697866e-05, -5.959194091275594e-05, -5.0125578110103685e-05, 5.121994671057456e-06]",-0.011396997778932017,-0.17095496668398025,15.0,0.015418512771596258
"[-0.0001147067498380505, -0.00011418969434295252, -0.00010982453789285039, -9.791855225387466e-05, -9.37729941952017e-05, -5.6275268149463286e-05, -4.777351624419444e-05, -1.2792961878517798e-05]",-0.011396997778932017,-0.18235196446291227,16.0,0.021704554114991365
"[-0.00012211199820053232, -0.0001147067498380505, -0.00011418969434295252, -0.0001069354410613082, -9.7421992958597e-05, -6.718825952727387e-05, -5.102003104562782e-05, -2.4432145663101748e-05]",-0.011396997778932017,-0.1937489622418443,17.0,0.02471204488052265
